seed,spacing,hole_dist,in_hole,err_unguided,err_M20,err_force_ii,err_teacher_sign_tmag,benefit_force_ii,benefit_teacher_sign_tmag
43,0.287714,0.552681,0,0.340404,0.114393,0.494634,0.385024,-0.154231,-0.04462
43,0.218439,0.250584,0,0.258794,0.033177,0.360645,0.217084,-0.10185,0.04171
43,0.294096,0.290643,1,0.105574,0.033793,0.089084,0.077444,0.01649,0.02813
43,0.611206,0.299422,1,0.6005,0.54812,0.67131,0.360909,-0.07081,0.239591
43,0.307778,0.853164,0,0.326496,0.498187,0.054895,0.040345,0.271601,0.286151
43,0.536248,0.391554,1,0.592593,0.526633,0.438362,0.531483,0.154231,0.06111
43,0.330266,0.568845,0,1.225454,1.120694,1.221574,1.244854,0.00388,-0.0194
43,0.346517,0.471267,0,0.839589,0.631038,0.942409,0.830859,-0.10282,0.00873
43,0.379842,0.447619,0,0.299733,0.258023,0.358903,0.336593,-0.05917,-0.03686
43,0.700477,0.333757,1,0.720867,0.825627,0.674306,0.614166,0.04656,0.1067
43,0.196998,1.311882,0,0.423666,0.309206,0.400386,0.224815,0.02328,0.198851
43,0.291103,1.200879,0,0.326698,0.049277,0.604119,0.308268,-0.277421,0.01843
43,0.197473,0.390017,0,0.161092,0.30645,0.115502,0.192132,0.04559,-0.03104
43,0.253153,0.747857,0,0.596164,0.391493,0.756215,0.562214,-0.160051,0.03395
43,0.438551,0.262968,1,0.408026,0.204325,0.550616,0.483686,-0.142591,-0.07566
43,0.715758,0.29278,1,0.596568,0.426817,0.583958,0.522848,0.01261,0.07372
43,0.321725,0.444126,0,0.097688,0.015237,0.101568,0.042963,-0.00388,0.054725
43,0.191583,0.473585,0,0.649959,0.439468,0.743079,0.405518,-0.09312,0.244441
43,0.283243,0.460154,0,0.692195,0.529235,0.797926,0.648545,-0.10573,0.04365
43,0.299922,1.194361,0,0.549793,0.502263,0.477043,0.378103,0.07275,0.171691
43,0.855716,0.324808,1,1.192135,1.205715,1.218325,1.177585,-0.02619,0.01455
43,0.48781,0.425611,1,0.136316,0.306066,0.136316,0.114976,0.0,0.02134
43,0.185424,0.769873,0,0.079817,0.229198,0.076907,0.059447,0.00291,0.02037
43,0.649994,1.862508,0,0.042691,0.404481,0.14258,0.064009,-0.099889,-0.021318
43,0.565815,0.765074,0,0.10549,0.271361,0.181151,0.156901,-0.07566,-0.05141
43,0.475609,0.231913,1,0.146889,0.26329,0.107119,0.148829,0.03977,-0.00194
43,0.596936,0.437745,1,0.397886,0.378486,0.355205,0.161205,0.04268,0.236681
43,0.575528,0.319052,1,1.019729,0.663738,0.905269,0.996449,0.11446,0.02328
43,0.49695,0.296788,1,0.683325,0.661985,0.595054,0.707575,0.08827,-0.02425
43,0.259951,0.581162,0,0.452614,0.398294,0.320694,0.168403,0.131921,0.284211
43,0.362204,0.932059,0,0.981166,0.822086,0.970496,0.675615,0.01067,0.305551
43,0.223926,0.412042,0,0.00817,0.08965,0.161581,0.0704,-0.153411,-0.062231
43,0.327597,1.031581,0,0.416906,0.266555,0.441156,0.239395,-0.02425,0.177511
43,0.404045,0.847759,0,0.446146,0.455846,0.459726,0.396675,-0.01358,0.04947
43,0.277468,0.875592,0,0.260494,0.311905,0.163494,0.222664,0.097,0.03783
43,0.267506,1.452346,0,0.702238,0.535398,0.790509,0.820579,-0.08827,-0.11834
43,0.373089,1.21792,0,0.464901,0.582271,0.21852,0.495941,0.246381,-0.03104
43,0.283437,0.750046,0,0.512945,0.267534,0.204484,0.308274,0.308461,0.204671
43,0.546906,0.288988,1,0.841597,0.666026,0.851297,0.870697,-0.0097,-0.0291
43,0.175265,0.710211,0,0.188844,0.224734,0.216974,0.266445,-0.02813,-0.0776
43,0.323888,0.268626,1,0.163828,0.271499,0.307389,0.421849,-0.143561,-0.258021
43,0.209196,0.264869,0,0.223448,0.067277,0.125478,0.114807,0.09797,0.10864
43,0.331353,0.793522,0,0.249743,0.270113,0.210943,0.269143,0.0388,-0.0194
43,0.814984,0.395204,1,0.053293,0.169694,0.032923,0.048443,0.02037,0.00485
43,0.220935,0.93811,0,0.107086,0.018816,0.289447,0.239977,-0.182361,-0.132891
43,0.15077,1.259388,0,0.718439,0.512798,0.879459,0.94154,-0.161021,-0.223101
43,0.734397,0.310768,1,0.442764,0.352554,0.555285,0.562075,-0.11252,-0.11931
43,0.645304,0.646244,0,0.152481,0.102041,0.047721,0.160241,0.10476,-0.00776
43,0.627129,1.9582,0,0.972943,0.25514,0.943843,1.013683,0.0291,-0.04074
43,0.407168,1.193782,0,0.003013,0.339604,0.062183,0.068973,-0.05917,-0.06596
43,0.331383,0.75473,0,0.149508,0.067773,0.014677,0.054448,0.134831,0.09506
43,0.359828,0.692294,0,0.085602,0.113733,0.227223,0.329073,-0.141621,-0.243471
43,0.203328,0.335166,0,0.353402,0.016169,0.420333,0.548373,-0.06693,-0.194971
43,0.391561,0.360109,1,0.043967,0.054973,0.042997,0.040423,0.00097,0.003544
43,0.307298,0.579776,0,0.062827,0.039547,0.137518,0.185048,-0.07469,-0.122221
43,0.312298,0.606252,0,0.307253,0.125863,0.333444,0.221893,-0.02619,0.08536
43,0.364081,0.311017,1,0.091875,0.281026,0.234046,0.070116,-0.142171,0.021759
43,0.171516,0.426344,0,0.006504,0.005136,0.036574,0.107385,-0.03007,-0.10088
43,0.551922,0.21367,1,1.368574,0.972812,1.422894,1.454904,-0.05432,-0.08633
43,0.712844,0.283697,1,0.324011,0.168811,0.292001,0.292971,0.03201,0.03104
43,0.168083,0.419177,0,0.903889,1.280251,0.997979,1.029019,-0.09409,-0.125131
43,0.284618,0.571862,0,0.109156,0.066476,0.155716,0.115946,-0.04656,-0.00679
43,0.203725,0.771504,0,0.018771,0.354392,0.03458,0.267092,-0.015809,-0.248321
43,0.4082,0.642194,0,0.221054,0.139573,0.322904,0.310294,-0.10185,-0.08924
43,0.591434,0.454853,1,0.211266,0.212236,0.367436,0.274316,-0.156171,-0.06305
43,0.204863,0.841349,0,0.02804,0.06199,0.0164,0.00882,0.01164,0.019219
43,0.259845,0.30243,0,0.343006,0.413816,0.088865,0.017836,0.254141,0.32517
43,0.255196,0.39379,0,0.27543,0.119259,0.31908,0.27931,-0.04365,-0.00388
43,0.417203,0.768687,0,1.911878,2.41046,1.722727,1.797417,0.189151,0.11446
43,0.680514,0.538879,1,1.141695,1.233845,0.984554,1.143635,0.157141,-0.00194
43,0.219947,0.576032,0,0.759132,0.23533,0.885233,0.920153,-0.126101,-0.161021
43,0.54676,0.160271,1,0.583282,0.219531,0.535752,0.437782,0.04753,0.145501
43,0.613132,0.470728,1,0.518054,0.503504,0.497684,0.337633,0.02037,0.180421
43,0.271844,0.445487,0,0.0848,0.02951,0.09547,0.009139,-0.01067,0.07566
43,0.444814,1.010136,0,0.447013,0.638104,0.343223,0.425673,0.10379,0.02134
43,1.859375,0.517905,1,0.609977,0.707947,0.769057,0.783607,-0.159081,-0.173631
43,0.346556,0.642335,0,1.073319,1.40312,0.871558,0.951099,0.201761,0.122221
43,0.403,0.728046,0,0.523956,0.911957,0.501646,0.795557,0.02231,-0.271601
43,0.27208,0.384767,0,1.208841,0.650119,1.222421,0.93821,-0.01358,0.270631
43,0.681811,0.825346,0,0.906944,1.453056,0.915674,1.145565,-0.00873,-0.238621
43,0.678756,0.677497,1,0.560563,0.625554,0.397603,0.306422,0.162961,0.254141
43,0.329326,0.768582,0,0.359964,0.192153,0.624775,0.576275,-0.264811,-0.216311
43,0.176773,0.397075,0,1.296107,1.381467,1.052636,1.174857,0.243471,0.121251
43,1.077818,10.555342,0,0.236336,0.299387,0.134486,0.057856,0.10185,0.178481
43,0.281689,0.76117,0,0.192209,0.49291,0.106849,0.107819,0.08536,0.08439
43,0.630815,1.711164,0,0.361333,0.270153,0.394313,0.411773,-0.03298,-0.05044
43,0.268488,1.178038,0,0.037437,0.164508,0.133468,0.103398,-0.09603,-0.06596
43,0.187539,0.676587,0,0.498926,0.449456,0.438786,0.315596,0.06014,0.183331
43,0.796228,0.487278,1,0.207116,0.338067,0.130486,0.042175,0.07663,0.164941
43,0.22807,0.750404,0,0.189937,0.114644,0.148227,0.109427,0.04171,0.08051
43,0.227744,0.687748,0,0.306967,0.208996,0.409787,0.344797,-0.10282,-0.03783
43,0.942384,0.357737,1,0.079375,0.018596,0.245245,0.187045,-0.165871,-0.10767
43,0.485081,0.295404,1,1.28073,1.441751,1.10807,1.22641,0.172661,0.05432
43,0.797886,0.413091,1,0.20222,0.20901,0.005309,0.105219,0.196911,0.097
43,0.35815,0.274937,1,0.431625,0.739117,0.552876,0.441325,-0.12125,-0.0097
43,0.404539,0.222451,1,1.789657,2.154379,1.581107,1.792567,0.208551,-0.00291
43,2.082143,0.611035,1,0.455035,0.618966,0.678136,0.635456,-0.223101,-0.180421
43,0.64947,0.515831,1,0.138542,0.273373,0.137572,0.286953,0.00097,-0.148411
43,0.243897,1.770586,0,0.069385,0.131465,0.009245,0.099396,0.06014,-0.030011
43,0.165138,0.244865,0,0.117749,0.003501,0.29429,0.080889,-0.176541,0.03686
43,0.456507,2.681431,0,0.161126,0.055185,0.261036,0.326026,-0.09991,-0.164901
43,0.692497,0.133178,1,0.252723,0.169302,0.177062,0.125652,0.07566,0.127071
43,0.216873,0.750044,0,0.105514,0.027376,0.036644,0.009916,0.06887,0.095598
43,0.400967,0.316106,1,0.005424,0.110006,0.098544,0.018826,-0.09312,-0.013402
43,0.330788,0.649548,0,0.375476,0.313396,0.412336,0.608277,-0.03686,-0.232801
43,0.682752,0.165361,1,0.380061,0.303431,0.409161,0.357751,-0.0291,0.02231
43,1.435468,1.441646,0,0.414656,0.725057,0.470916,0.500016,-0.05626,-0.08536
43,0.415538,0.462564,0,0.101225,0.074346,0.172035,0.108985,-0.07081,-0.00776
43,0.444669,0.910955,0,0.159317,0.369808,0.093357,0.044856,0.06596,0.11446
43,0.23127,0.441308,0,0.571417,0.515157,0.606337,0.519037,-0.03492,0.05238
43,4.999574,1.01222,1,0.289902,0.222002,0.106571,0.153131,0.183331,0.136771
43,0.33213,0.403579,0,1.047395,1.014415,1.025085,1.128875,0.02231,-0.08148
43,0.345804,0.287184,1,0.725578,0.714908,0.535457,0.543217,0.190121,0.182361
43,0.459454,0.236437,1,0.034863,0.012667,0.187154,0.137684,-0.152291,-0.10282
43,0.476721,0.49863,0,0.988434,1.210565,1.004924,0.976794,-0.01649,0.01164
43,0.156297,0.168609,0,0.801942,0.32082,0.863052,0.825222,-0.06111,-0.02328
43,0.662465,0.531566,1,0.312463,0.176663,0.616075,0.856636,-0.303611,-0.544172
43,0.322976,0.618751,0,0.312997,0.294567,0.515728,0.474988,-0.202731,-0.161991
43,0.362596,1.041279,0,0.762595,1.170967,0.914886,1.119557,-0.152291,-0.356961
43,0.25635,1.047363,0,0.803407,0.713196,0.808257,0.855787,-0.00485,-0.05238
43,0.567402,0.253902,1,0.442378,0.366718,0.284267,0.256137,0.158111,0.186241
43,0.185677,0.707452,0,0.593125,0.553355,0.758996,0.729896,-0.165871,-0.136771
43,0.254399,0.357466,0,0.09737,0.063651,0.13035,0.161621,-0.03298,-0.064252
43,0.298025,1.449351,0,0.335987,0.076996,0.272937,0.279727,0.06305,0.05626
43,0.306302,0.750458,0,0.629296,0.461485,0.642876,0.499315,-0.01358,0.129981
43,0.313319,0.776206,0,0.146584,0.046447,0.144417,0.028017,0.002166,0.118567
43,0.217292,0.640351,0,0.098029,0.387943,0.26487,0.073779,-0.166841,0.02425
43,0.405347,0.803467,0,0.716317,0.689157,0.801677,0.711467,-0.08536,0.00485
43,0.418377,0.412756,1,0.004162,0.074408,0.058482,0.081763,-0.05432,-0.0776
43,0.234486,0.371977,0,1.123265,1.333756,0.905984,1.063124,0.217281,0.06014
43,0.411196,0.495494,0,0.062032,0.140602,0.063972,0.063099,-0.00194,-0.001067
43,0.304568,0.501209,0,0.75158,0.586679,0.89029,0.83209,-0.138711,-0.08051
43,0.616249,0.365237,1,1.142665,1.163035,1.245485,1.488956,-0.10282,-0.346291
43,0.384425,0.552676,0,0.950014,0.756013,0.969414,0.885993,-0.0194,0.06402
43,0.914278,0.330827,1,0.779674,0.831084,0.663274,0.890254,0.1164,-0.11058
43,0.563767,0.186273,1,0.388423,0.100332,0.259412,0.253592,0.129011,0.134831
43,0.548455,0.238709,1,0.476955,0.360555,0.422635,0.405175,0.05432,0.07178
43,0.482937,0.422485,1,0.161113,0.133953,0.001847,0.165778,0.159266,-0.004664
43,0.231245,0.767372,0,0.308729,0.51049,0.288359,0.174868,0.02037,0.133861
43,0.881436,0.291656,1,0.098679,0.142329,0.046822,0.081219,0.051857,0.01746
43,0.241469,0.752805,0,0.309274,0.297634,0.224884,0.351955,0.08439,-0.04268
43,0.185147,1.493233,0,0.508765,0.196424,0.401095,0.339985,0.10767,0.168781
43,0.267864,0.241624,1,0.121749,0.301173,0.247849,0.077129,-0.126101,0.04462
43,0.17763,0.114076,1,0.043993,0.353424,0.098598,0.024593,-0.054604,0.0194
43,0.960581,0.214233,1,1.300775,1.496716,1.304655,1.414266,-0.00388,-0.11349
43,0.815747,0.105981,1,0.244354,0.119223,0.263754,0.036773,-0.0194,0.207581
43,0.3597,0.531455,0,0.299869,0.44537,0.042818,0.242639,0.257051,0.05723
43,0.326027,0.183491,1,0.470577,0.418197,0.439537,0.310527,0.03104,0.160051
43,0.329731,1.025037,0,0.0291,0.00582,0.0776,0.136771,-0.0485,-0.10767
43,0.641423,0.300404,1,0.185231,0.157101,0.02906,0.093081,0.156171,0.09215
43,0.29551,1.044626,0,0.168163,0.047882,0.035272,0.118692,0.132891,0.04947
43,0.677843,0.300464,1,0.374706,0.559007,0.383436,0.440667,-0.00873,-0.06596
43,0.180338,0.559283,0,0.426835,0.147474,0.516076,0.439446,-0.08924,-0.01261
43,0.266499,0.901591,0,0.124153,0.014542,0.032002,0.064982,0.09215,0.05917
43,0.747509,0.451412,1,2.971122,2.877032,2.773241,2.885762,0.197881,0.08536
43,0.326501,1.139465,0,0.310775,0.151694,0.503805,0.437845,-0.193031,-0.127071
43,0.225427,0.638372,0,0.954709,0.655947,0.923668,0.955679,0.03104,-0.00097
43,0.736066,0.241874,1,0.774828,0.679768,1.055159,0.907719,-0.280331,-0.132891
43,0.420408,2.959289,0,0.093466,0.104415,0.120626,0.219567,-0.02716,-0.126101
43,0.232986,1.075884,0,0.176989,0.024698,0.337039,0.291449,-0.160051,-0.11446
43,0.449855,0.924193,0,0.336133,0.197423,0.413734,0.516554,-0.0776,-0.180421
43,0.188153,1.1072,0,0.462388,0.205336,0.452688,0.329497,0.0097,0.132891
43,0.296314,1.057198,0,0.008543,0.119123,0.193218,0.047343,-0.184675,-0.0388
43,0.180147,0.741435,0,0.757849,0.655998,0.817989,0.849999,-0.06014,-0.09215
43,0.178512,0.258977,0,0.493108,0.277767,0.493108,0.615329,0.0,-0.122221
43,0.206152,0.161128,1,0.739163,0.731403,0.801243,0.486962,-0.06208,0.252201
43,0.271263,0.492569,0,0.581231,0.24173,0.571531,0.453191,0.0097,0.128041
43,0.465249,1.20129,0,0.056416,0.235867,0.138555,0.047686,-0.082138,0.00873
43,0.344284,0.845648,0,0.414116,0.238545,0.474256,0.443216,-0.06014,-0.0291
43,0.340846,0.291455,1,0.13884,0.04863,0.475431,0.21547,-0.336591,-0.07663
43,0.491516,0.388975,1,1.232896,1.076726,1.401677,1.210586,-0.168781,0.02231
43,0.555769,1.164415,0,3.169515,3.449846,3.103555,3.338296,0.06596,-0.168781
43,0.230432,0.856079,0,0.383653,0.246883,0.343883,0.268223,0.03977,0.11543
43,0.334893,0.839103,0,0.004212,0.100549,0.045922,0.016158,-0.04171,-0.011947
43,1.08898,0.37702,1,0.290404,0.210864,0.429115,0.513505,-0.138711,-0.223101
43,0.137856,0.458438,0,0.465932,0.860724,0.440712,0.625013,0.02522,-0.159081
43,0.826244,1.058524,0,0.027562,0.057798,0.104193,0.105163,-0.07663,-0.0776
43,0.193681,1.616473,0,0.171977,0.108355,0.109896,0.207867,0.06208,-0.03589
43,0.961283,0.276893,1,0.073041,0.069161,0.152581,0.126391,-0.07954,-0.05335
43,0.147056,0.697465,0,0.085977,0.430328,0.228304,0.080864,-0.142327,0.005113
43,0.286453,0.813925,0,0.262839,0.142559,0.548021,0.48788,-0.285181,-0.225041
43,0.298519,0.82227,0,0.191043,0.089193,0.125083,0.147393,0.06596,0.04365
43,0.491876,0.732585,0,1.774137,2.025368,1.591777,1.658707,0.182361,0.11543
43,19.90551,75.246093,0,0.295247,0.102217,0.322407,0.374788,-0.02716,-0.07954
43,0.38368,1.4605,0,0.379326,0.318215,0.259045,0.422976,0.12028,-0.04365
43,0.391818,0.187491,1,0.751317,0.474866,0.838617,0.551496,-0.0873,0.199821
43,0.284846,0.721215,0,0.090518,0.277729,0.121558,0.101188,-0.03104,-0.01067
43,0.229779,0.300403,0,0.006096,0.006096,0.237927,0.264117,-0.231831,-0.258021
43,0.307096,0.538945,0,0.094487,0.033377,0.101277,0.085757,-0.00679,0.00873
43,0.511029,0.700278,0,0.784548,0.655538,0.650688,0.626437,0.133861,0.158111
43,0.545902,0.766274,0,0.180617,0.172857,0.125327,0.204867,0.05529,-0.02425
43,0.205042,0.485718,0,0.257485,0.161454,0.191525,0.335085,0.06596,-0.0776
43,0.263842,0.862458,0,0.068154,0.091897,0.183585,0.260215,-0.11543,-0.192061
43,0.547509,0.71209,0,0.025827,0.058807,0.050803,0.007397,-0.024977,0.01843
43,0.258896,0.535856,0,0.592855,0.347444,0.565694,0.563754,0.02716,0.0291
43,0.208602,0.325009,0,0.059454,0.395076,0.138426,0.013296,-0.078972,0.046158
43,0.446688,0.532147,0,0.048504,0.213398,0.021343,0.022313,0.02716,0.02619
43,0.38856,1.218913,0,0.238085,0.232265,0.205105,0.220625,0.03298,0.01746
43,0.291607,0.157669,1,0.247137,0.184087,0.106487,0.105517,0.140651,0.141621
43,0.345557,0.927511,0,0.800157,0.604216,0.893277,0.767176,-0.09312,0.03298
43,0.280076,0.79237,0,0.272205,0.153865,0.180055,0.224675,0.09215,0.04753
43,0.248971,0.574083,0,0.168103,0.192353,0.137063,0.227274,0.03104,-0.05917
43,0.393802,1.023476,0,0.245406,0.388967,0.103785,0.290996,0.141621,-0.04559
43,0.513048,0.881162,0,0.249717,0.379697,0.212856,0.115856,0.03686,0.133861
43,0.287776,0.658887,0,1.029028,0.745787,1.061039,0.932028,-0.03201,0.097
43,0.363527,0.287056,1,0.311184,0.112333,0.309244,0.267534,0.00194,0.04365
43,0.714476,1.420453,0,0.235123,0.196323,0.355403,0.277803,-0.12028,-0.04268
43,0.388702,0.352603,1,0.099543,0.074323,0.263474,0.297424,-0.163931,-0.197881
43,0.176876,0.508131,0,0.227888,0.013517,0.386968,0.218188,-0.159081,0.0097
43,0.22835,0.758133,0,0.468589,0.314359,0.5297,0.473439,-0.06111,-0.00485
43,0.331247,0.586702,0,0.624683,0.670273,0.374422,0.323981,0.250261,0.300701
43,0.339405,0.570184,0,0.587828,0.375397,0.572308,0.623718,0.01552,-0.03589
43,0.534812,0.292594,1,0.279507,0.553048,0.229066,0.240706,0.05044,0.0388
43,0.583276,1.323691,0,0.125753,0.047183,0.088893,0.270284,0.03686,-0.144531
43,0.165425,0.878466,0,0.417344,0.197153,0.561874,0.417344,-0.144531,0.0
43,0.241152,0.908318,0,0.242307,0.009894,0.257827,0.237457,-0.01552,0.00485
43,0.427346,0.474978,0,1.940008,2.141769,1.815847,2.002088,0.124161,-0.06208
43,0.301708,0.564818,0,0.552629,0.371238,0.85915,0.7088,-0.306521,-0.156171
43,0.111485,0.329673,0,0.960873,0.553471,1.029743,1.070484,-0.06887,-0.10961
43,0.277716,1.108191,0,0.538136,0.192814,0.533286,0.519706,0.00485,0.01843
43,0.226916,0.319657,0,0.263303,0.505804,0.506774,0.634814,-0.243471,-0.371512
43,0.284074,0.672085,0,0.754568,0.987369,0.752628,0.676968,0.00194,0.0776
43,0.306555,1.224612,0,2.603491,2.910012,2.47157,2.35226,0.131921,0.251231
43,0.549519,0.379017,1,0.207768,0.294098,0.105918,0.114648,0.10185,0.09312
43,0.635836,0.444904,1,0.31169,0.31848,0.220509,0.014868,0.09118,0.296821
43,0.413353,0.67342,0,0.182647,0.037147,0.077887,0.106017,0.10476,0.07663
43,0.365015,0.470422,0,0.427054,0.232084,0.544425,0.525025,-0.11737,-0.09797
43,0.212383,0.609403,0,1.033488,0.916117,1.061618,0.999538,-0.02813,0.03395
43,0.264047,0.657544,0,1.017981,0.75899,1.100431,1.041261,-0.08245,-0.02328
43,0.542274,0.347187,1,0.696314,0.623564,0.761304,0.983435,-0.06499,-0.287121
43,0.347938,0.281838,1,1.142765,1.177685,1.249466,1.179625,-0.1067,-0.03686
43,0.265236,0.497127,0,0.623,0.312598,0.581289,0.540549,0.04171,0.08245
43,0.389049,0.84476,0,0.166464,0.127664,0.169374,0.193624,-0.00291,-0.02716
43,0.567379,1.082595,0,0.304993,0.517424,0.285593,0.109052,0.0194,0.195941
43,0.614112,0.236409,1,0.092335,0.042865,0.168965,0.160235,-0.07663,-0.0679
43,0.812374,3.279612,0,0.896056,0.932916,0.957166,0.939706,-0.06111,-0.04365
43,0.194822,0.44216,0,0.518222,0.217521,0.662753,0.594852,-0.144531,-0.07663
43,0.427414,0.322796,1,0.271787,0.319317,0.455117,0.597708,-0.183331,-0.325921
43,0.229962,1.372707,0,0.333286,0.502067,0.482667,0.597128,-0.149381,-0.263841
43,0.252219,0.430996,0,0.165648,0.105953,0.184078,0.241308,-0.01843,-0.07566
43,0.33791,0.247832,1,1.030774,0.562262,1.096734,1.188885,-0.06596,-0.158111
43,0.500374,0.218007,1,0.445038,0.732159,0.579869,0.458618,-0.134831,-0.01358
43,0.260459,0.893096,0,0.275935,0.357415,0.212884,0.140134,0.06305,0.135801
43,0.487378,0.862388,0,1.55864,1.323899,1.48201,1.48686,0.07663,0.07178
43,0.589106,0.544268,1,0.096113,0.228034,0.182444,0.334734,-0.08633,-0.238621
43,0.324552,0.911768,0,0.252782,0.143172,0.308073,0.257632,-0.05529,-0.00485
43,0.385528,0.634775,0,0.942029,0.540447,0.982769,1.039029,-0.04074,-0.097
43,0.209688,0.271277,0,0.31506,0.189929,0.35095,0.25686,-0.03589,0.0582
43,0.266514,1.344207,0,0.649903,0.791523,0.576182,0.354051,0.07372,0.295851
43,0.186825,0.695065,0,0.204392,0.580754,0.268412,0.203422,-0.06402,0.00097
43,0.249815,0.903879,0,0.638071,0.117179,0.558531,0.32573,0.07954,0.312341
43,0.195225,1.402541,0,0.274287,0.046784,0.170497,0.270407,0.10379,0.00388
43,0.313639,0.343371,0,0.074286,0.324547,0.259557,0.123756,-0.185271,-0.04947
43,0.368921,1.130602,0,0.155304,0.060244,0.109714,0.040637,0.04559,0.114667
43,1.07344,0.489298,1,0.147176,0.084126,0.008994,0.126365,0.138182,0.020811
43,0.415681,0.089369,1,0.759172,0.28096,0.930863,0.861022,-0.171691,-0.10185
43,0.33752,0.277937,1,0.834048,0.678847,1.049389,0.859268,-0.215341,-0.02522
43,0.400822,0.326717,1,0.451735,0.299445,0.702966,0.480835,-0.251231,-0.0291
43,0.653226,0.62609,1,0.239922,0.313642,0.196272,0.083751,0.04365,0.156171
43,0.31571,0.514458,0,0.845766,1.071777,0.682805,0.883596,0.162961,-0.03783
43,0.598564,0.778757,0,0.782156,0.607555,0.862666,0.618225,-0.08051,0.163931
43,0.187966,0.872759,0,0.02112,0.201011,0.04052,0.02932,-0.0194,-0.008199
43,0.331451,1.300765,0,0.738395,0.655945,0.716085,0.571554,0.02231,0.166841
43,0.196083,0.448768,0,0.145304,0.245214,0.290805,0.325725,-0.145501,-0.180421
43,0.310846,0.365019,0,0.013143,0.006353,0.103353,0.166403,-0.09021,-0.153261
43,0.236022,0.725544,0,0.396898,0.250427,0.418238,0.395928,-0.02134,0.00097
43,0.430548,0.774791,0,0.297874,0.162073,0.256164,0.132973,0.04171,0.164901
43,0.230018,0.713111,0,0.370012,0.138181,0.390382,0.394262,-0.02037,-0.02425
43,0.163232,0.393294,0,1.098815,0.648733,1.019275,0.946524,0.07954,0.152291
43,0.406789,0.904755,0,0.519531,0.034529,0.528261,0.530201,-0.00873,-0.01067
43,0.185989,0.516827,0,0.8667,0.367148,0.88416,0.7503,-0.01746,0.1164
43,0.481098,0.285018,1,0.429747,0.468548,0.342447,0.262907,0.0873,0.166841
43,0.449383,0.264763,1,0.363698,0.140597,0.419958,0.412198,-0.05626,-0.0485
43,0.289544,0.157565,1,0.847423,0.27997,1.014263,0.968673,-0.166841,-0.121251
43,0.495285,0.593488,0,0.267183,0.261363,0.426264,0.458274,-0.159081,-0.191091
43,0.168751,0.082767,1,0.30291,0.500791,0.39797,0.728742,-0.09506,-0.425832
43,0.600676,0.475125,1,0.416874,0.246153,0.570135,0.589535,-0.153261,-0.172661
43,0.264721,1.772319,0,0.046987,0.062507,0.193458,0.219648,-0.146471,-0.172661
43,0.656987,0.310251,1,0.031494,0.191607,0.070294,0.012094,-0.0388,0.0194
43,0.1871,0.263265,0,0.719092,0.33497,0.855862,0.797662,-0.136771,-0.07857
43,0.423325,1.971571,0,0.737197,0.706157,0.678027,0.900158,0.05917,-0.162961
43,0.349257,0.570356,0,0.147969,0.296379,0.154759,0.006348,-0.00679,0.141621
43,0.313518,0.410041,0,1.342168,0.979387,1.322768,1.318888,0.0194,0.02328
43,0.39773,1.590802,0,0.499008,0.197336,0.434017,0.258447,0.06499,0.240561
43,0.321959,0.197054,1,0.721892,0.530801,0.652052,0.626832,0.06984,0.09506
43,0.543209,0.371577,1,0.085214,0.008877,0.018283,0.085214,0.06693,0.0
43,0.372803,0.608891,0,0.676093,0.748843,0.376362,0.331741,0.299731,0.344351
43,0.515144,0.661834,0,0.254137,0.118337,0.063047,0.174597,0.191091,0.07954
43,0.493389,0.515566,0,0.216785,0.154704,0.245885,0.299235,-0.0291,-0.08245
43,0.30295,0.689392,0,0.758322,0.30921,1.055143,0.848532,-0.296821,-0.09021
43,0.356698,0.898675,0,0.092884,0.026924,0.097734,0.092884,-0.00485,0.0
43,0.150567,0.286555,0,0.312556,0.075875,0.465816,0.525957,-0.153261,-0.213401
43,0.361804,0.997413,0,0.242286,0.007005,0.449867,0.347046,-0.207581,-0.10476
43,0.703971,0.154036,1,0.673078,0.686658,0.658528,0.963109,0.01455,-0.290031
43,2.789328,1.109938,1,0.627266,0.781497,0.737846,0.738816,-0.11058,-0.11155
43,0.640952,0.328034,1,0.706985,0.302494,0.518805,0.516865,0.188181,0.190121
43,0.730494,0.106639,1,0.54466,0.57279,0.526229,0.6533,0.01843,-0.10864
43,0.469714,0.401704,1,0.421176,0.986689,0.504597,0.259186,-0.08342,0.161991
43,0.299072,0.243701,1,0.226475,0.280796,0.291466,0.372946,-0.06499,-0.146471
43,0.74352,1.847018,0,0.482092,0.610133,0.277421,0.136771,0.204671,0.345321
43,0.364235,0.82773,0,0.411233,0.518903,0.325873,0.542184,0.08536,-0.130951
43,0.174285,0.395894,0,0.71425,0.375718,0.8064,0.82095,-0.09215,-0.1067
43,0.278039,0.65244,0,0.748426,0.548605,0.655306,0.560245,0.09312,0.188181
43,0.313787,0.693229,0,0.106316,0.168396,0.048115,0.024835,0.0582,0.08148
43,0.254363,0.3593,0,0.883674,0.870094,0.631473,0.520892,0.252201,0.362781
43,0.63742,0.167814,1,0.200107,0.418358,0.155487,0.034236,0.04462,0.165871
43,0.39775,0.72967,0,0.279414,0.063103,0.362834,0.228973,-0.08342,0.05044
43,1.714839,0.783682,1,0.399601,0.381171,0.665382,0.652772,-0.265781,-0.253171
43,0.139538,0.177776,0,0.2081,0.494251,0.028649,0.047079,0.179451,0.161021
